날짜,플랫폼,캠페인명,광고목표,광고형식,업종,지역,연령대,성별,광고비(원),노출수,도달수,클릭수,CTR(%),CPC(원),CPM(원),전환수,전환가치(원),ROAS(%),좋아요,댓글,공유,저장
2023-04-18,Instagram,캠페인_T,리드수집,배너,전자기기,인천,55+,남성,3027771,2072236,1792989,42539,2.05,71,1461,1050,81694200,2698.2,129334,14154,12177,13208
2023-04-18,KakaoTalk,캠페인_S,리드수집,이미지,뷰티/화장품,광주,55+,여성,4031885,5621258,3718343,96334,1.71,42,717,1978,266974616,6621.6,75298,7055,2382,7555
2023-04-18,KakaoTalk,캠페인_P,전환,이미지,교육,제주,35-44,남성,4870286,6621240,5453959,89099,1.35,55,736,5725,850574700,17464.6,331137,17627,12173,60938
2023-04-18,Instagram,캠페인_H,리드수집,카드뉴스,뷰티/화장품,부산,25-34,남성,3342093,5720076,3724345,194166,3.39,17,584,4626,219193758,6558.6,266507,33395,13256,36360
2023-04-18,TikTok,캠페인_F,트래픽,카드뉴스,전자기기,부산,25-34,전체,633164,1239027,974803,47012,3.79,13,511,800,114405600,18068.9,42446,5810,1088,3166
2023-04-19,Instagram,캠페인_F,트래픽,릴스,게임,제주,35-44,남성,102945,141256,124326,5274,3.73,20,729,74,10943860,10630.8,8391,1038,189,593
2023-04-19,KakaoTalk,캠페인_I,동영상조회,동영상,식품/음료,서울,35-44,여성,2438842,2103485,1702811,71021,3.38,34,1159,3126,340702740,13969.9,109339,13508,10264,21840
2023-04-19,Instagram,캠페인_D,리드수집,배너,게임,제주,35-44,여성,427525,622452,478335,15479,2.49,28,687,222,29719140,6951.4,9822,357,519,817
2023-04-19,TikTok,캠페인_S,리드수집,스토리,금융,부산,25-34,전체,147219,268551,206504,5610,2.09,26,548,120,10290000,6989.6,8398,902,634,887
2023-04-19,Facebook,캠페인_A,인지도,동영상,식품/음료,서울,25-34,전체,3012439,3842601,3363049,66896,1.74,45,784,3764,203809308,6765.6,173866,15278,10595,33324
2023-04-19,KakaoTalk,캠페인_L,전환,이미지,교육,서울,25-34,여성,81935,83925,72621,2824,3.36,29,976,79,4714483,5753.9,2860,303,115,570
2023-04-19,YouTube,캠페인_J,전환,카드뉴스,교육,광주,18-24,남성,874035,712697,571388,11053,1.55,79,1226,120,13503600,1545.0,21849,2298,2144,1657
2023-04-19,YouTube,캠페인_L,트래픽,카드뉴스,금융,대전,45-54,남성,3299677,6539213,5118005,56780,0.87,58,505,846,24794568,751.4,287800,20939,21065,16013
2023-04-19,TikTok,캠페인_T,리드수집,릴스,뷰티/화장품,광주,45-54,여성,3161254,4731688,4156389,211746,4.48,15,668,5496,136553616,4319.6,62396,8547,4525,7268
2023-04-19,TikTok,캠페인_C,인지도,동영상,식품/음료,대구,55+,남성,1466803,1330507,879021,57833,4.35,25,1102,1350,22569300,1538.7,61286,8443,5231,10032
2023-04-19,Naver,캠페인_A,트래픽,배너,금융,서울,25-34,여성,800136,1201055,744661,20111,1.67,40,666,633,63679167,7958.5,31310,2452,1693,5461
2023-04-19,Instagram,캠페인_R,앱설치,동영상,패션/의류,서울,45-54,전체,858722,1247461,1029255,24961,2.0,34,688,298,21338886,2485.0,58311,3813,4185,10444
2023-04-20,Naver,캠페인_H,앱설치,배너,게임,부산,45-54,남성,4900272,8422431,6597788,184025,2.18,27,582,5972,689545036,14071.6,384942,29358,38120,72958
2023-04-20,Facebook,캠페인_S,리드수집,동영상,여행,부산,55+,전체,4280803,7333525,5230014,71890,0.98,60,584,1265,14264140,333.2,90753,8428,3955,14900
2023-04-21,Facebook,캠페인_T,앱설치,이미지,전자기기,부산,35-44,남성,3893962,4275155,3370930,110127,2.58,35,911,4199,67498925,1733.4,199487,16724,6442,30875
2023-04-21,TikTok,캠페인_R,전환,릴스,뷰티/화장품,인천,25-34,남성,3615916,3870530,2495045,166860,4.31,22,934,4426,622158394,17206.1,99603,7181,2982,6482
2023-04-21,KakaoTalk,캠페인_D,앱설치,스토리,패션/의류,대구,25-34,여성,4689903,4886195,3324484,148869,3.05,32,960,9899,1269734831,27073.8,38299,4373,3436,5198
2023-04-21,YouTube,캠페인_S,트래픽,이미지,게임,서울,18-24,전체,2622776,2013610,1540991,15648,0.78,168,1303,89,8840726,337.1,41176,5945,3065,7287
2023-04-21,YouTube,캠페인_I,인지도,이미지,교육,광주,35-44,전체,3147336,1953369,1644354,14380,0.74,219,1611,240,35870400,1139.7,75846,2517,5358,10761
2023-04-21,TikTok,캠페인_M,리드수집,배너,식품/음료,인천,35-44,전체,923595,1786122,1171593,92596,5.18,10,517,3240,216331560,23422.8,13773,1651,841,973
2023-04-21,Naver,캠페인_M,트래픽,카드뉴스,전자기기,제주,35-44,전체,1583524,999427,889158,11879,1.19,133,1584,617,11587260,731.7,20365,1779,1108,2727
2023-04-21,YouTube,캠페인_L,동영상조회,동영상,뷰티/화장품,광주,55+,여성,2350021,4190846,3160698,27165,0.65,87,561,179,5467018,232.6,106715,5093,9866,7834
2023-04-21,Instagram,캠페인_C,인지도,이미지,식품/음료,광주,55+,여성,236354,284885,266500,6832,2.4,35,830,244,20352528,8611.0,16488,1325,1413,1838
2023-04-21,Instagram,캠페인_G,트래픽,배너,여행,인천,35-44,전체,861062,496625,409630,12759,2.57,67,1734,264,19634208,2280.2,6046,570,284,836
2023-04-22,Instagram,캠페인_G,전환,카드뉴스,여행,인천,35-44,남성,4939519,9858338,6645859,298229,3.03,17,501,14980,998926320,20223.1,480249,64359,24738,82949
2023-04-22,Instagram,캠페인_H,전환,카드뉴스,패션/의류,서울,35-44,남성,1717724,2242292,1926806,41051,1.83,42,766,642,37887630,2205.7,152368,10004,14378,20795
2023-04-22,YouTube,캠페인_L,앱설치,스토리,식품/음료,제주,18-24,여성,2988304,3369916,2076401,53705,1.59,56,887,340,8100500,271.1,27700,1264,2271,4540
2023-04-22,Facebook,캠페인_S,리드수집,배너,교육,제주,35-44,남성,692547,1024394,871058,16773,1.64,41,676,731,49175101,7100.6,32226,1599,2917,4066
2023-04-22,TikTok,캠페인_K,전환,릴스,뷰티/화장품,대전,55+,남성,1733413,2494718,1789955,116766,4.68,15,695,3628,301319912,17383.0,52372,7645,4337,10130
2023-04-22,Facebook,캠페인_N,동영상조회,스토리,게임,부산,55+,남성,3908988,3781195,2866998,60979,1.61,64,1034,1507,17829317,456.1,48532,5129,3448,8567
2023-04-23,KakaoTalk,캠페인_L,리드수집,카드뉴스,패션/의류,경기,45-54,전체,2958298,5421586,4227820,132405,2.44,22,546,1874,129553368,4379.3,198605,9894,6702,17269
2023-04-23,Instagram,캠페인_A,앱설치,이미지,전자기기,인천,18-24,여성,866861,789005,565045,18634,2.36,47,1099,440,33031240,3810.4,26740,2573,2542,4614
2023-04-23,Naver,캠페인_I,리드수집,카드뉴스,식품/음료,서울,35-44,전체,2696380,4029571,2418029,84754,2.1,32,669,1598,180610754,6698.3,120045,11991,10859,16042
2023-04-23,TikTok,캠페인_C,리드수집,스토리,금융,경기,25-34,전체,4667892,6786375,6176535,234271,3.45,20,688,8571,706730376,15140.2,460418,23439,38307,87116
2023-04-23,Naver,캠페인_J,트래픽,릴스,금융,부산,55+,전체,3450013,5857669,5375854,115209,1.97,30,589,6212,478671872,13874.5,266659,33964,6441,34395
2023-04-23,Facebook,캠페인_E,동영상조회,이미지,금융,대전,55+,남성,865215,1710143,1250501,18457,1.08,47,506,647,40610896,4693.7,67412,9404,4418,8983
2023-04-23,Naver,캠페인_M,전환,이미지,게임,대전,35-44,남성,2638513,3457889,2781595,62445,1.81,42,763,3367,336854882,12766.8,154798,18597,12304,28490
2023-04-23,Facebook,캠페인_Q,트래픽,배너,식품/음료,대구,18-24,전체,277371,228615,176490,2732,1.2,102,1213,169,14258868,5140.7,7004,871,355,368
2023-04-23,Naver,캠페인_K,리드수집,이미지,여행,대구,45-54,남성,1972598,3656429,2920332,46060,1.26,43,539,3212,173512240,8796.1,199635,26579,11860,20779
2023-04-23,Facebook,캠페인_Q,인지도,스토리,금융,대구,35-44,전체,3877700,4528081,2879517,144679,3.2,27,856,4779,165845637,4276.9,80353,6569,5206,5339
2023-04-23,TikTok,캠페인_O,인지도,카드뉴스,뷰티/화장품,경기,45-54,전체,4579884,3304444,2310142,111607,3.38,41,1386,2793,93476124,2041.0,107036,3232,3511,13930
2023-04-23,Facebook,캠페인_R,동영상조회,스토리,금융,경기,55+,여성,4187773,5079619,3800001,127266,2.51,33,824,6974,996563678,23797.0,184425,27459,17469,18258
2023-04-23,Facebook,캠페인_G,인지도,카드뉴스,금융,서울,25-34,남성,3147017,5076140,3298345,127899,2.52,25,620,5905,611031685,19416.2,231096,33577,10492,20496
2023-04-23,Instagram,캠페인_C,앱설치,배너,게임,대전,25-34,여성,301107,288007,258217,9200,3.19,33,1045,128,1340160,445.1,10228,545,1002,1287
2023-04-24,Facebook,캠페인_L,앱설치,이미지,전자기기,경기,55+,여성,4732822,7128472,5636834,136854,1.92,35,664,2184,220538136,4659.8,139919,6209,7492,8973
2023-04-24,Naver,캠페인_S,앱설치,배너,뷰티/화장품,제주,45-54,남성,4720468,6228657,3747765,128943,2.07,37,758,4120,251810280,5334.4,54691,7929,5417,5597
2023-04-24,Facebook,캠페인_F,동영상조회,이미지,전자기기,경기,55+,여성,1003947,894669,650263,23161,2.59,43,1122,1108,80085132,7977.0,20176,1360,1391,2645
2023-04-24,Naver,캠페인_M,리드수집,이미지,금융,부산,25-34,전체,1663729,3118909,2361036,55119,1.77,30,533,4378,439192204,26398.1,49871,2059,1201,6110
2023-04-24,KakaoTalk,캠페인_L,동영상조회,동영상,게임,서울,55+,남성,789166,494035,364298,13851,2.8,57,1597,888,38558736,4886.0,24882,2198,1628,3352
2023-04-24,YouTube,캠페인_B,전환,동영상,전자기기,대전,18-24,여성,828696,1477629,988628,23879,1.62,35,561,227,7437428,897.5,46012,2355,3688,8202
2023-04-24,Instagram,캠페인_T,인지도,카드뉴스,게임,광주,25-34,전체,1425948,1829421,1260988,21346,1.17,67,779,666,34980318,2453.1,75588,10064,7024,10337
2023-04-25,TikTok,캠페인_R,동영상조회,이미지,패션/의류,광주,55+,전체,3261389,2678988,2462408,56629,2.11,58,1217,1247,34275042,1050.9,173969,17199,12141,24338
2023-04-25,TikTok,캠페인_F,트래픽,동영상,전자기기,서울,25-34,전체,2373145,2860791,2524362,98236,3.43,24,830,2135,266896350,11246.5,75419,7616,3653,7960
2023-04-25,Instagram,캠페인_K,앱설치,배너,게임,인천,55+,전체,1013379,1374728,1297121,20051,1.46,51,737,949,20525921,2025.5,60306,2544,2032,6286
2023-04-25,TikTok,캠페인_R,앱설치,이미지,여행,광주,45-54,여성,159573,174100,105083,7198,4.13,22,917,262,33825248,21197.4,8349,1035,479,482
2023-04-25,Instagram,캠페인_I,인지도,릴스,패션/의류,대전,55+,남성,335450,332811,284541,6796,2.04,49,1008,157,5385571,1605.5,22138,873,1132,1453
2023-04-26,TikTok,캠페인_L,앱설치,스토리,교육,서울,18-24,여성,1392850,825546,727135,18057,2.19,77,1687,466,35490560,2548.1,15967,622,941,2153
2023-04-26,Naver,캠페인_I,동영상조회,배너,식품/음료,제주,35-44,여성,1616617,2528115,2354912,67362,2.66,24,639,2804,50286936,3110.6,59139,7955,4124,10207
2023-04-26,KakaoTalk,캠페인_S,트래픽,스토리,전자기기,서울,35-44,전체,4569934,6112823,4061448,190079,3.11,24,748,8197,302100435,6610.6,240694,24370,9886,25661
2023-04-26,KakaoTalk,캠페인_E,리드수집,이미지,게임,인천,55+,여성,2561088,4326702,2790978,109519,2.53,23,592,7500,585982500,22880.2,78018,6212,3330,7683
2023-04-26,Naver,캠페인_P,동영상조회,카드뉴스,뷰티/화장품,대전,35-44,남성,1189268,1487230,1337052,39738,2.67,30,800,778,71618012,6022.0,28312,1389,1711,2032
2023-04-26,Instagram,캠페인_A,트래픽,릴스,뷰티/화장품,대전,55+,여성,1240599,2234706,2041244,41723,1.87,30,555,528,42741072,3445.2,70740,4490,6589,3585
2023-04-27,Naver,캠페인_G,앱설치,이미지,패션/의류,대전,35-44,남성,75437,79151,58382,1106,1.4,68,953,51,5181600,6868.8,770,53,56,39
2023-04-27,YouTube,캠페인_E,인지도,동영상,전자기기,부산,35-44,남성,2272397,1238959,1052337,15043,1.21,151,1834,168,5261592,231.5,60293,4819,4986,9261
2023-04-27,KakaoTalk,캠페인_R,트래픽,배너,금융,대구,25-34,여성,4039186,5921346,4415456,113171,1.91,36,682,2040,230061000,5695.7,243086,31595,8689,27388
2023-04-27,YouTube,캠페인_S,앱설치,동영상,전자기기,대구,25-34,남성,4592310,4983799,3279509,41905,0.84,110,921,810,69466410,1512.7,180217,6330,14424,18150
2023-04-27,Facebook,캠페인_M,리드수집,동영상,금융,서울,35-44,여성,4956041,5610408,4844017,157502,2.81,31,883,5431,546831097,11033.6,129627,17609,3461,20751
2023-04-27,Facebook,캠페인_T,동영상조회,배너,여행,인천,18-24,여성,4466717,3240139,2377728,61416,1.9,73,1379,1466,162690816,3642.3,59168,7281,3117,9247
2023-04-27,YouTube,캠페인_N,동영상조회,릴스,교육,대전,35-44,남성,3242771,2605237,1778339,25789,0.99,126,1245,373,38997523,1202.6,52703,6247,4841,10467
2023-04-27,Facebook,캠페인_B,리드수집,배너,게임,경기,55+,여성,1993995,1382801,870854,43595,3.15,46,1442,918,114584760,5746.5,41580,1524,3520,5798
2023-04-27,Naver,캠페인_N,인지도,카드뉴스,전자기기,인천,18-24,여성,4845260,7286444,5445051,161219,2.21,30,665,3693,203081763,4191.3,219777,22376,10028,19076
2023-04-28,YouTube,캠페인_A,동영상조회,스토리,게임,광주,35-44,전체,4745111,5032461,3254512,68643,1.36,69,943,1234,106333780,2240.9,241702,25998,11183,38315
2023-04-28,Instagram,캠페인_J,전환,이미지,금융,인천,45-54,여성,4620118,8900514,6512984,220479,2.48,21,519,12078,977025654,21147.2,297034,39744,26629,37363
2023-04-28,TikTok,캠페인_J,트래픽,카드뉴스,패션/의류,대구,35-44,전체,1646817,1383630,837134,28848,2.08,57,1190,299,22569417,1370.5,55380,5197,1958,4126
2023-04-28,KakaoTalk,캠페인_E,앱설치,릴스,패션/의류,대전,35-44,전체,1929549,2297391,2114948,74227,3.23,26,840,4705,142796750,7400.5,25725,2207,2263,1364
2023-04-28,Instagram,캠페인_R,앱설치,릴스,교육,경기,45-54,남성,1510094,3005308,2532655,70547,2.35,21,502,982,112792520,7469.2,28019,2493,2556,5177
2023-04-28,TikTok,캠페인_S,앱설치,배너,식품/음료,부산,45-54,전체,3139437,4007931,2734000,152801,3.81,21,783,3744,415943424,13249.0,46487,2701,1812,5388
2023-04-28,YouTube,캠페인_N,전환,배너,전자기기,대구,45-54,남성,1895594,3045287,1917077,45523,1.49,42,622,596,49624152,2617.9,52829,6468,3612,10343
2023-04-28,TikTok,캠페인_E,리드수집,카드뉴스,전자기기,대전,45-54,여성,3265799,6271006,5810199,236689,3.77,14,521,5316,202321644,6195.2,247937,30822,23506,22518
2023-04-28,Instagram,캠페인_I,리드수집,릴스,뷰티/화장품,대구,18-24,전체,669454,674406,445940,12569,1.86,53,993,693,101104542,15102.5,9766,613,667,912
2023-04-28,KakaoTalk,캠페인_O,동영상조회,배너,식품/음료,경기,45-54,전체,140105,164924,130112,2041,1.24,69,850,52,5808452,4145.8,2084,87,181,328
2023-04-28,KakaoTalk,캠페인_L,앱설치,이미지,여행,서울,45-54,전체,2903429,3036738,2813754,33065,1.09,88,956,1138,113092164,3895.1,82008,7509,5569,9294
2023-04-28,Instagram,캠페인_N,트래픽,동영상,식품/음료,대구,25-34,여성,4033935,3128176,2074885,102508,3.28,39,1290,3408,328309680,8138.7,98958,14339,8060,9693
2023-04-28,Naver,캠페인_O,리드수집,카드뉴스,교육,부산,45-54,여성,2839024,5258641,4698557,91483,1.74,31,540,6820,980484120,34536.0,364868,20263,31437,70413
2023-04-29,Facebook,캠페인_N,전환,동영상,금융,인천,18-24,전체,1355211,1083338,991490,27941,2.58,49,1251,1523,152307615,11238.7,34048,3587,2415,6462
2023-04-29,YouTube,캠페인_L,트래픽,배너,게임,광주,55+,남성,4543421,7141807,6166337,72380,1.01,63,636,913,69094927,1520.8,126278,18751,5286,11513
2023-04-29,KakaoTalk,캠페인_O,리드수집,카드뉴스,금융,인천,18-24,남성,256182,230461,155427,5978,2.59,43,1112,414,38775654,15136.0,2702,134,207,400
2023-04-29,KakaoTalk,캠페인_L,트래픽,동영상,식품/음료,광주,45-54,남성,4595470,4876451,3698002,146984,3.01,31,942,4988,455683728,9915.9,207958,16028,19430,35647
2023-04-29,YouTube,캠페인_G,인지도,이미지,식품/음료,대구,25-34,여성,4077895,4491529,3937898,61880,1.38,66,908,1171,146083421,3582.3,58697,2296,3506,11726
2023-04-29,TikTok,캠페인_F,전환,카드뉴스,전자기기,경기,18-24,여성,3666697,5926849,3768488,113839,1.92,32,619,4061,430490366,11740.5,258712,15310,25529,15837
2023-04-29,KakaoTalk,캠페인_N,동영상조회,스토리,뷰티/화장품,대구,25-34,여성,1090012,2055048,1491263,45263,2.2,24,530,2217,106238640,9746.6,119179,16596,6311,6912
2023-04-30,Naver,캠페인_C,트래픽,카드뉴스,식품/음료,경기,45-54,남성,113683,124141,83403,2822,2.27,40,916,211,9087559,7993.8,1322,73,51,159
2023-04-30,YouTube,캠페인_N,리드수집,배너,전자기기,대전,35-44,남성,2537673,1436579,1246105,12742,0.89,199,1766,239,24542193,967.1,18112,2234,1380,2731
2023-04-30,Naver,캠페인_O,리드수집,릴스,금융,광주,18-24,여성,1226367,1997569,1797154,16077,0.8,76,614,1028,7213476,588.2,19648,1403,1701,1482
2023-04-30,TikTok,캠페인_F,동영상조회,스토리,교육,대구,35-44,여성,870968,499545,330884,27472,5.5,32,1744,940,63982980,7346.2,18951,978,956,3729
2023-04-30,Facebook,캠페인_H,앱설치,배너,전자기기,대구,35-44,여성,3147471,5266666,4602699,142854,2.71,22,598,5771,311928321,9910.4,364115,38968,16021,64684
2023-04-30,Facebook,캠페인_N,전환,이미지,식품/음료,경기,55+,남성,3199068,5006042,4119300,98688,1.97,32,639,3673,279544684,8738.3,299829,16355,29563,22488
2023-04-30,YouTube,캠페인_C,트래픽,카드뉴스,금융,대구,18-24,여성,3181289,2785044,1971524,33398,1.2,95,1142,589,58210870,1829.8,41408,3061,3372,4536
2023-04-30,KakaoTalk,캠페인_A,앱설치,스토리,뷰티/화장품,인천,55+,남성,254696,327308,208867,7382,2.26,35,778,411,16063524,6306.9,13055,1136,1226,762
2023-05-01,TikTok,캠페인_I,동영상조회,릴스,전자기기,광주,35-44,남성,2905991,2306310,2106542,75342,3.27,39,1260,2204,63263616,2177.0,49606,1886,1485,3089
2023-05-01,Instagram,캠페인_H,인지도,동영상,패션/의류,대전,45-54,남성,3699778,6962930,6278692,88905,1.28,42,531,1680,108922800,2944.0,233028,9868,14166,25067
2023-05-01,TikTok,캠페인_M,리드수집,릴스,전자기기,대구,25-34,전체,2643054,3085744,2251474,163318,5.29,16,857,2954,100822974,3814.6,166124,15857,4953,11364
2023-05-02,Naver,캠페인_T,리드수집,릴스,교육,부산,25-34,전체,3450069,3753504,2664039,55736,1.48,62,919,1363,43088519,1248.9,149539,14831,12483,24171
2023-05-02,YouTube,캠페인_K,리드수집,카드뉴스,식품/음료,서울,55+,여성,4923302,4359287,2987885,46143,1.06,107,1129,730,105620780,2145.3,159572,17924,7312,16117
2023-05-02,TikTok,캠페인_D,리드수집,이미지,식품/음료,서울,45-54,남성,3124506,2994834,2146272,87398,2.92,36,1043,862,49307262,1578.1,128049,4882,8738,13397
2023-05-02,Facebook,캠페인_D,인지도,동영상,금융,대전,25-34,여성,1943589,3013536,2160092,33064,1.1,59,645,1689,59810868,3077.3,116343,3885,9675,10073
2023-05-02,Instagram,캠페인_O,리드수집,동영상,금융,광주,18-24,여성,3676767,5016331,3910784,186870,3.73,20,733,3153,159462975,4337.0,213739,16044,6417,36693
2023-05-02,TikTok,캠페인_B,인지도,이미지,뷰티/화장품,광주,55+,남성,4573544,3002657,2130970,83606,2.78,55,1523,1225,96264175,2104.8,166321,17967,3871,30029
2023-05-02,TikTok,캠페인_M,인지도,릴스,패션/의류,인천,35-44,남성,4399279,7071575,6001597,262090,3.71,17,622,6397,448314554,10190.6,335809,22199,29129,44508
